"DesktopSource","PreviousArchive","Destination","Bytes","SHA256"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\case_results.csv","91763","F115C7908F064039C03431D1D200F428D37852335AD671FA8269081272ECFC2C"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\diagnostic_seed982451653_100\summary.json","3239","4740E6027CA527183B5098A6A929967E2127DA845D916E248B278861B4B9C4F1"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\case_results.csv","589704","A396FE458BBFEC06CD9AD6D50AEFEF884675E842D57058147A5902B586C578E4"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_metrics_600\summary.json","21428","D06576F93BE4EEBD0098C0E7FAB74FD1511BE139BA56F12FDC43C7E592B175C5"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\case_results.csv","1977","FE5D5A10964D900C108A0186ACEDDBE83E69B68588D3DB6BDDF7F1509464E02E"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\f_to_g_smoke2\summary.json","20143","74141C8AE8FF7356A99891E2AFD3278B5F536AAD7709445A9A3BA366AA6B9498"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\case_results.csv","569959","DA6170CC140FC9B916434EE872B97435795CF4B60B9BE47DF09134D6FEC9B495"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_metrics_600\summary.json","18757","9DBA0C942279AF3EBDAF5FDAB289C69A2FC3A37D335C3EA6BA82F72FA0883E69"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\case_results.csv","1891","29D55597D193DCA7AE7A7DE81DF2D716300BCD5433070CD75ECBFC6BBBA8FC84"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\g_to_i_smoke2\summary.json","17641","0E9A6D808E1050F25263644E0D9B3C6FFA4C98063E63B633734F902B5BE5D664"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\case_results.csv","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\case_results.csv","1975","C770732146B231042B0B257D13F789AF26DB8985AB9933207B2DBD46CB521659"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\summary.json","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\results\smoke2\summary.json","3201","B0D90BF749534347429171227D151F268DBDBD6F17F086F4AB2F181D59E1A706"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_d_failure_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_d_failure_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_d_failure_report.cpython-312.pyc","19636","29D7E0AEB5EDE1B4FF0748868DDD36E0C74D92EF1B4EC5444A8EA1A169518DD1"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_f_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_f_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_cplus_to_f_report.cpython-312.pyc","23267","8965A7EF8D44ED4EE536E39EAF3D43071983E15BF1AE8409BE951A2C25356D34"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_f_to_g_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_f_to_g_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_f_to_g_report.cpython-312.pyc","20594","4F0FD5DDD55348473E65703F13A952E013E12614BA8FFC068F2078A6B3FCF3C4"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_g_to_i_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_g_to_i_report.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\build_g_to_i_report.cpython-312.pyc","22312","A40A97313E9AF93BE51E3E8441E3E8D987AA3947E76E911EAF5F94B21C6CC528"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\c_to_cplus_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\c_to_cplus_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\c_to_cplus_metrics.cpython-312.pyc","13014","51064C9AD9571D191E0B87A0FEBB32A888EC3BB4CC8CD39726B7AB24E5AB079B"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_d_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_d_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_d_metrics.cpython-312.pyc","13205","B0689CB4A813E2F48C9BD768C912B27461421B8E3CAD6239B18791B1E3D75F21"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_f_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_f_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\cplus_to_f_metrics.cpython-312.pyc","12649","3A9B4B17FEC8FA7908A26248C86EC57011E5E20D00F4ECD969BE21C009482438"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\f_to_g_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\f_to_g_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\f_to_g_metrics.cpython-312.pyc","16306","3E0F1B7794FA70073030781210357E561884A259F58B5B4CA878EAD46442169E"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\g_to_i_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\g_to_i_metrics.cpython-312.pyc","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\diagnostics\__pycache__\g_to_i_metrics.cpython-312.pyc","12165","C008C930DD3BE6699D6BFAC96E4D362356BE29C29DE9E35703CAA520920DA25B"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\初步实验报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\初步实验报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\初步实验报告.md","1784","2690AE8EC1E28A2D7DE32ED1A5634770B0BCFC59BD402A61ECC3542B2CF88E9B"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\第八轮第二问口径统一.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\第八轮第二问口径统一.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\第八轮第二问口径统一.md","4486","E7F51AA325BEE2C41D9714E1C75AF42E9B21EDEFEAD01ABC06C04AD9FE10073A"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\第二轮C加改进报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\第二轮C加改进报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\第二轮C加改进报告.md","2162","059723C95B59A26569C825B378670576C302412C6D88B11F747A77C8BAC148D0"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\第六轮任务调度模型.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\第六轮任务调度模型.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\第六轮任务调度模型.md","5789","3BB37BB772A4FD90977D88E899389C959523625877F5A5092A9BB196D6404D01"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\第七轮覆盖环半径优化.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\第七轮覆盖环半径优化.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\第七轮覆盖环半径优化.md","3462","79CE28F6D3B82B19DC723698B92E218CF688E97DEC8A7843A93508634F25A26E"
"C:\Users\李\Desktop\B题模型代码汇总\第三问策略对比\reports\第三轮信念地图总体模型报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\杂项文件夹\桌面归档_2026-09-15\比赛资料\模型与离线模拟器\B题模型代码汇总\第三问策略对比\reports\第三轮信念地图总体模型报告.md","C:\Users\李\Desktop\math_build_contest\math_build_contest\src\q3\历史版本\桌面_2026-09-15\B题模型代码汇总\第三问策略对比\reports\第三轮信念地图总体模型报告.md","2596","0099C3FE0A5B6F19C5C2961674765071F55465D0894A472C183ADFCF2E57D26A"
